ID;Name;Type;Gender;Event language;Photo;Short description;Translation language;Topics;Other criteria;Published;About
1047;Lucas De Man;Speaker, Moderator;Male;Dutch, English;https://readmylips.be/sites/default/files/speakers/Lucas%20De%20Man%20Fotograaf%20Anne%20Harbers%202%20%281%29.jpg;Lucas De Man als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips voor meer informatie.;English;"Current affairs, Media &amp; culture, Technology &amp; innovation";;Yes;"Who is Lucas De Man?
After studying Germanic Languages at KUL, Lucas De Man (b. 1982 West Flanders) moved to Amsterdam to study directing. He founded his creative project organisation, Company New Heroes, in 2008 and has since continuously created internationally acclaimed performances, documentaries, TV programmes, installations and animations. In 2019, Lucas started a second company, Biobased Creations, which achieved great success immediately with pavilions and installations made from natural building materials. The 2 most famous and award-winning pavilions are The Growing Pavilion (2019) and The Exploded View (2021). The latter is at Camp C in Westerlo in 2023. In addition, Lucas has been a TV presenter of art programmes for Dutch national television for 9 years and is a host and speaker at events all over the world, with the highlights being the Design Indaba Congress in South Africa (2x host and speaker), Ted X Amsterdam (2x host ) YPO Edge (host), Creativity World Forum (speaker), Love Tomorrow (speaker)."
1047;Lucas De Man;Speaker, Moderator;Male;Dutch, English;https://readmylips.be/sites/default/files/speakers/Lucas%20De%20Man%20Fotograaf%20Anne%20Harbers%202%20%281%29.jpg;Lucas De Man als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips voor meer informatie.;Dutch;"De wereld vandaag, Media &amp; cultuur, Technologie &amp; innovatie";;Yes;"Wie is Lucas De Man?
Lucas De Man (1982 - West Vlaanderen) trok na zijn studies Germaanse Talen aan de KU Leuven naar Amsterdam om daar regie te studeren. Hij richtte in 2008 zijn creatieve projectorganisatie Company New Heroes op en maakte sindsdien aan de lopende band internationaal bekroonde voorstellingen, documentaires, tv programma's, installaties en animaties. In 2019 startte Lucas een tweede bedrijf, Biobased Creations, dat gelijk grote successen boekte met paviljoens en installaties gemaakt uit natuurlijke bouwmaterialen. Hun twee meest bekende en bekroonde paviljoens zijn The Growing Pavilion (2019) en The Exploded View (2021). Die laatste staat in 2023 bij Kamp C in Westerlo. Daarnaast is Lucas al 9 jaar tv-presentator van kunstprogramma's voor de nationale Nederlandse televisie en is hij host en spreker op events over heel de wereld met als hoogtepunten het Design Indaba Congres in Zuid Afrika (2x host en spreker), Ted X Amsterdam (2x host) YPO Edge (host), Creativity World Forum (spreker), Love Tomorrow (spreker)."
257;Luckas Vander Taelen;Speaker;Male;Dutch, French;https://readmylips.be/sites/default/files/speakers/VanderTaelen_Luckas_200128_4.jpg;Luckas Vander Taelen als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips.;French;Le monde actuel, Politique et pouvoirs publics, Sécurité, Société et diversité, Philosophie, religion et spiritualité;Non-profit;Yes;"Qui est Luckas Vander Taelen ?
Luckas Vander Taelen vous apprend à regarder Bruxelles, la ville que beaucoup croient connaître mais dont ils savent si peu de choses.
Il vit à Bruxelles depuis plus de 40 ans. Lorsqu'il est venu y étudier à la fin des années 1970, il a découvert une métropole un peu terne, sans véritable identité, si ce n'est celle des francophones qui niaient ou voulaient oublier le passé flamand de Bruxelles. Mais vers la fin des années 1990, la ville a commencé à changer radicalement : du début du siècle jusqu'en 2020, pas moins de 200 000 habitants se sont ajoutés. En peu de temps, Bruxelles est devenue la ville la plus diversifiée au monde, avec plus de 180 nationalités. Bruxelles est devenue une ville de minorités...
 "
257;Luckas Vander Taelen;Speaker;Male;Dutch, French;https://readmylips.be/sites/default/files/speakers/VanderTaelen_Luckas_200128_4.jpg;Luckas Vander Taelen als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips.;Dutch;"De wereld vandaag, Politiek &amp; overheid, Veiligheid, Samenleving &amp; diversiteit, Filosofie, religie &amp; spiritualiteit";Non-profit;Yes;"Wie is Luckas Vander Taelen?
Luckas Vander Taelen leert U naar Brussel kijken, de stad die velen denken te kennen maar waar ze zo weinig over weten.
Hij woont al meer dan 40 jaar in Brussel. Toen hij er kwam studeren op het einde van de jaren zeventig, leerde hij een ietwat saaie grootstad kennen, zonder een echte identiteit, tenzij dan die van Franstaligen die het Vlaamse verleden van Brussel ontkenden of wilden vergeten. Maar tegen het einde van de jaren negentig begon de stad geweldig te veranderen : vanaf de eeuwwisseling tot 2020 kwamen er liefst 200.000 inwoners bij. Op korte tijd werd Brussel de meest diverse stad ter wereld, met meer dan 180 nationaliteiten. Brussel is een stad van minderheden geworden..."
318;Luk Dewulf;Speaker;Male;Dutch, English;https://readmylips.be/sites/default/files/speakers/Dewulf_Luk_200123_5.jpg;Who is Luk Dewulf?;English;"Current affairs, Society &amp; Diversity, Management, Leadership and Senior Management, Enterprise, HR &amp; Wellbeing, Corporate Culture, Work/Life Balance";Non-profit;Yes;"Who is Luk Dewulf?
Luk studied Educational Sciences and is a pioneer of talent-based thinking in Belgium and the Netherlands. His book, called Ik kies voor mijn talent (I opt for my talent), is being published for the 22nd time and his ideas are widespread in the world of education and business. In addition, he is the author of Help! Mijn batterijen lopen leeg (Help! My batteries are draining), which is a book about burnout and was voted the best Learning &amp; Development book in 2012 He is a fluent speaker who always touches the audience and gets them thinking. He is also a talent whisperer and a talent and burnout coach.
Besides writing new publications, he spends a lot of time presenting lectures about talent and burnout at home and abroad. In addition, he has worked with partners to develop the online tool www.mytalentbuilder.com, which is used in many large organisations in Belgium and the Netherlands. Furthermore, he is jointly responsible for establishing a network of ‘child talent whisperers’. They are professionals who teach people to have talent-related discussions with children, so that they can then organise such discussions free of charge annually in their own municipality or surroundings. Individuals, schools and cities have all joined this movement. The movement is also taking off in Curaçao, Bonaire and South Africa."
318;Luk Dewulf;Speaker;Male;Dutch, English;https://readmylips.be/sites/default/files/speakers/Dewulf_Luk_200123_5.jpg;Luk Dewulf als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips.;Dutch;"De wereld vandaag, Samenleving &amp; diversiteit, Management, Leiderschap &amp; topmanagers, Ondernemen, HR &amp; wellbeing, Bedrijfscultuur, Balans werk/leven";Non-profit;Yes;"Wie is Luk Dewulf?
Luk studeerde Pedagogische Wetenschappen en is een pionier van het talent-denken in België en Nederland. Zijn boek Ik kies voor mijn talent is al toe aan zijn 26e druk en zijn ideeën zijn wijd verspreid in het onderwijs en in het bedrijfsleven. Daarnaast is hij auteur van Help! Mijn batterijen lopen leeg, een boek over burn-out dat in 2012 bekroond werd tot beste Learning &amp; Development boek. Dat boek is nu beschikbaar onder de titel Stop burn-out. Een bevlogen spreker die zijn publiek steeds weer raakt en aan het denken zet. Daarnaast is hij een talentenfluisteraar en talent- en burn-outcoach.
Naast het schrijven van nieuwe publicaties verzorgt hij vooral lezingen in binnen- en buitenland over talent en burn-out. Samen met partners heeft hij ook de online tool www.mytalentbuilder.com ontwikkeld die in veel grote organisaties in België en in Nederland wordt ingezet. Daarnaast ligt hij mee aan de basis van een netwerk van ‘kindertalentenfluisteraars’. Dat zijn professionals die leren hoe ze talentgesprekken met kinderen kunnen voeren en vervolgens jaarlijks in de eigen gemeente of omgeving gratis talentgesprekken organiseren. Zowel individuen, scholen als steden zijn ingestapt in deze beweging. En de beweging komt ook van de grond in Curaçao, Bonaire en Kenia.
 
Luister naar Luk Dewulf in onze podcast Overmorgen. "
630;Lynn Wesenbeek;Moderator;Female;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/lynn%20wesenbeek%20-%20foto.jpg;Boek Lynn Wesenbeek als moderator voor jouw komend event! Meer info? Contacteer sprekersbureau Read My Lips!;English;Current affairs, Management;;Yes;"Who is Lynn Wesenbeek? 
Lynn Wesenbeek, is a true veteran in the world of media and business. She started her career as a bright, young face at commercial broadcaster VTM and later became a newsreader at business channel Kanaal-Z. 
She is currently on the Board of Directors at VRT (public broadcaster) and leads debates and presentations for companies. Due to her expertise as journalist and newsreader, she has a wide range of interests and is able to handle many topics. For instance, she has in-depth knowledge of the circular economy, sustainability, innovation and healthcare. She is able to encourage debate about difficult topics. She is also fluent in three languages: Dutch, French and English. "
630;Lynn Wesenbeek;Moderator;Female;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/lynn%20wesenbeek%20-%20foto.jpg;Boek Lynn Wesenbeek als moderator voor jouw komend event! Meer info? Contacteer sprekersbureau Read My Lips!;French;Le monde actuel, Management;;Yes;"Qui est Lynn Wesenbeek ? 
Lynn Wesenbeek, a fait ses armes dans les médias et le monde des affaires. Elle a commencé très jeune sur la chaîne de télévision commerciale VTM jusqu’à devenir présentatrice JT sur la chaîne d’affaires Kanaal-Z. 
Aujourd’hui, elle siège au Conseil d’administration de la VRT et anime des débats et des présentations pour les entreprises. Sur la base de son expertise de journaliste et présentatrice JT, elle s’intéresse à tout, de nombreux sujets étant donc possibles. Elle a notamment une solide connaissance de l’économie circulaire, de la durabilité et de l’innovation, ainsi que des soins de santé. Rendre accessibles des sujets difficiles, voilà ce qui la motive. Elle parle aussi couramment trois langues : le français, le néerlandais et l’anglais. 
 "
630;Lynn Wesenbeek;Moderator;Female;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/lynn%20wesenbeek%20-%20foto.jpg;Boek Lynn Wesenbeek als moderator voor jouw komend event! Meer info? Contacteer sprekersbureau Read My Lips!;Dutch;De wereld vandaag, Management;;Yes;"Wie is Lynn Wesenbeek? 
Lynn Wesenbeek, is gepokt en gemazeld in de media en het bedrijfsleven. Ze begon als piepjong gezicht van de commerciële televisiezender VTM en groeide uit tot nieuwsanker bij zakenzender Kanaal-Z. 
Vandaag zetelt ze in de Raad van Bestuur van de VRT en leidt ze debatten en presentaties voor bedrijven. Vanuit haar expertise als journaliste en nieuwsanker heeft ze een brede interesse en dus zijn er veel onderwerpen mogelijk. Zo heeft ze onder meer een doorgedreven kennis van circulaire economie, duurzaamheid en innovatie, en gezondheidszorg. Moeilijke onderwerpen toegankelijk maken, daar draait het bij haar om. Ze spreekt ook vloeiend drie talen: Nederlands, Frans en Engels. 
Luister naar Lynn Wesenbeek in onze podcast Overmorgen. "
672;Maarten Boudry;Speaker;Male;Dutch, English;https://readmylips.be/sites/default/files/speakers/Profiel%20-%20Gent.jpg;"Maarten Boudry as a speaker on your event? Contact the speakers&#039; office Read My Lips!";English;"Current affairs, Science, Sustainability &amp; Climate, Society &amp; Diversity, Philosophy, Religion and Spirituality";Non-profit;Yes;"Who is Maarten Boudry?
Maarten Boudry (b.1984) is a philosopher of science and holder of the Etienne Vermeersch Chair at Ghent University. His most recent books are Eerste hulp bij pandemie (First Aid for Pandemic). Achterafklap tot Zwarte Zwaan (From Gossip to Black Swan) (2021, with Joël De Ceulaer) and Waarom de wereld niet naar de knoppen gaat (Why the World is not going to the Dogs (2019). Science Unlimited appeared in 2018. On the Challenges of Scientism, which he compiled with Massimo Pigliucci. He also regularly writes essays and opinion pieces for the following newspapers and magazines: NRC Handelsblad, De Morgen, De Standaard, Knack, Volkskrant, The Independent, Quillette. He lectures on a variety of topics, including: progress and enlightenment, critical thinking, religion and violence, global warming, free speech, pseudoscience and science denial."
672;Maarten Boudry;Speaker;Male;Dutch, English;https://readmylips.be/sites/default/files/speakers/Profiel%20-%20Gent.jpg;Maarten Boudry als spreker op jouw evenement? Neem contact op met het sprekersbureau Read My Lips!;Dutch;"De wereld vandaag, Wetenschap, Duurzaamheid &amp; klimaat, Samenleving &amp; diversiteit, Filosofie, religie &amp; spiritualiteit";Non-profit;Yes;"Wie is Maarten Boudry?
Maarten Boudry (°1984) is wetenschapsfilosoof en houder van de Leerstoel Etienne Vermeersch aan de UGent. Zijn meest recente boeken zijn Eerste hulp bij pandemie. Van Achterafklap tot Zwarte Zwaan (2021, met Joël De Ceulaer) en Waarom de wereld niet naar de knoppen gaat (2019). In 2018 verscheen Science Unlimited? On the challenges of scientism, dat hij samenstelde met Massimo Pigliucci. Daarnaast schrijft hij regelmatig essays en opiniestukken voor NRC Handelsblad, De Morgen, De Standaard, Knack, Volkskrant, The Independent, Quillette. Hij geeft lezingen over diverse onderwerpen: vooruitgang en Verlichting, kritisch denken, religie en geweld, klimaatopwarming, vrije meningsuiting, pseudowetenschap en wetenschapsontkenning."
605;Marc Buelens;Speaker;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/15092020_WVV_MarcBuelens_08.jpg;Marc Buelens - Speaker | Read My Lips;English;"Current affairs, Society &amp; Diversity, Management, Leadership and Senior Management, Strategy, HR &amp; Wellbeing, Corporate Culture";Non-profit;Yes;"Wie is Marc Buelens?
Marc werkte voor Brouwerijen Artois, was algemeen directeur van Vlerick Business school en was prof aan de Universiteit Gent. Hij was bij studenten en Vlerick-deelnemers bekend als een passioneel lesgever van wie je altijd een frisse kijk kon verwachten. Samen met zijn echtgenote schreef hij de bestseller ‘Beter zorgen voor jezelf’, dat al meer dan dertig herdrukken kent.  In zijn wekelijkse column in Trends richt hij zijn kritische blik op de hedendaagse economie en management.
Marc combineert op unieke wijze academische diepgang en pedagogische helderheid. Zijn mantra is nu al dertig jaar: de focus zal zowel intellectueel als didactisch zijn. Ingewikkelde dingen simpel, maar niet simplistisch, maken is zijn handelskenmerk.
Boeken schrijven is zijn hobby. Over leiderschap, onderhandelen, beslissen, maar ook een thriller en een familieroman. Hij schreef zelfs een boek over hoe je een boek moet schrijven en menige service club heeft genoten van zijn voordracht: leiderschap, een thriller.
Als spreker bestrijdt hij op alle mogelijke manieren het Acapulco-syndroom, dat is het moment waarop de toehoorders de palmbomen van Acapulco zien wuiven, dwars door de spreker heen. Ongewone oefeningen, bizarre tegenvoorbeelden, verrassend eenvoudige modellen, afgewisseld met de allernieuwste academische inzichten, frisse on-liners, kortom je krijgt alles op je bord wat een zware materie licht verteerbaar maakt."
605;Marc Buelens;Speaker;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/15092020_WVV_MarcBuelens_08.jpg;Marc Buelens als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips.;French;Le monde actuel, Société et diversité, Management, Leadership et top managers, Stratégie, RH et bien-être, Culture d’entreprise;Non-profit;Yes;"Qui est Marc Buelens ?
Marc a travaillé pour Brouwerijen Artois, a été directeur général de la Vlerick Business School et a enseigné à l'université de Gand. Les étudiants et les participants de la Vlerick le connaissaient comme un professeur passionné dont on pouvait toujours attendre une nouvelle perspective. Avec son épouse, il a écrit le best-seller ""Prendre mieux soin de soi"", qui a déjà fait l'objet de plus de trente réimpressions.  Dans sa chronique hebdomadaire dans Trends, il porte un regard critique sur l'économie et la gestion contemporaines.
Marc combine de manière unique la profondeur académique et la clarté pédagogique. Depuis trente ans, son mantra est le suivant : l'accent sera mis à la fois sur l'aspect intellectuel et sur l'aspect didactique. Rendre les choses compliquées simples, mais pas simplistes, est sa marque de fabrique.
Écrire des livres est son hobby. Sur le leadership, la négociation, la prise de décision, ainsi qu'un thriller et un roman familial. Il a même écrit un livre sur la manière d'écrire un livre et de nombreux clubs philanthropiques ont apprécié sa conférence : leadership, a thriller.
En tant qu'orateur, il combat le syndrome d'Acapulco de toutes les manières possibles, c'est-à-dire le moment où le public voit les palmiers d'Acapulco s'agiter au travers de l'orateur. Des exercices inhabituels, des contre-exemples bizarres, des modèles étonnamment simples, entrecoupés des toutes dernières connaissances académiques, des répliques fraîches, bref, vous avez tout ce qu'il faut dans votre assiette pour rendre un sujet lourd facilement digestible."
605;Marc Buelens;Speaker;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/15092020_WVV_MarcBuelens_08.jpg;Marc Buelens als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips.;Dutch;"De wereld vandaag, Samenleving &amp; diversiteit, Management, Leiderschap &amp; topmanagers, Strategie, HR &amp; wellbeing, Bedrijfscultuur";Non-profit;Yes;"Wie is Marc Buelens?
Marc werkte voor Brouwerijen Artois, was algemeen directeur van Vlerick Business school en was prof aan de Universiteit Gent. Hij was bij studenten en Vlerick-deelnemers bekend als een passioneel lesgever van wie je altijd een frisse kijk kon verwachten. Samen met zijn echtgenote schreef hij de bestseller ‘Beter zorgen voor jezelf’, dat al meer dan dertig herdrukken kent.  In zijn wekelijkse column in Trends richt hij zijn kritische blik op de hedendaagse economie en management.
Marc combineert op unieke wijze academische diepgang en pedagogische helderheid. Zijn mantra is nu al dertig jaar: de focus zal zowel intellectueel als didactisch zijn. Ingewikkelde dingen simpel, maar niet simplistisch, maken is zijn handelskenmerk.
Boeken schrijven is zijn hobby. Over leiderschap, onderhandelen, beslissen, maar ook een thriller en een familieroman. Hij schreef zelfs een boek over hoe je een boek moet schrijven en menige service club heeft genoten van zijn voordracht: leiderschap, een thriller.
Als spreker bestrijdt hij op alle mogelijke manieren het Acapulco-syndroom, dat is het moment waarop de toehoorders de palmbomen van Acapulco zien wuiven, dwars door de spreker heen. Ongewone oefeningen, bizarre tegenvoorbeelden, verrassend eenvoudige modellen, afgewisseld met de allernieuwste academische inzichten, frisse on-liners, kortom je krijgt alles op je bord wat een zware materie licht verteerbaar maakt.
 
Luister naar Marc Buelens in onze podcast Overmorgen. "
1113;Marc De Bel;Speaker;Male;Dutch;https://readmylips.be/sites/default/files/speakers/526233_682_Foto%20Marc%20de%20Bel%20met%20boek%20in%20handen-zw-small.jpg;Marc De Bel als spreker of moderator op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips voor meer informatie.;Dutch;"Media &amp; cultuur, Kunst &amp; cultuur";;Yes;"Wisselde in 1994, na twintig jaar lesgeven, zijn bordkrijt voor zijn pen en potlood en vult zijn dagen met schrijven, vertellen, voetballen en in zijn tuin wroeten. Is de zoon van een timmerman. Zijn moeder heette Maria. Is geboren op een boogscheut van Nazareth. Hij trekt rond om te vertellen, waarbij hij de kinderen tot zich laat komen en heeft het steevast aan de stok met schriftgeleerden en farizeeërs.
Marc de Bel is een van de bekendste Belgische auteurs van kinderboeken. Hij debuteerde in 1986 met ‘Het ei van oom Trotter’. Zijn uitgebreid oeuvre van meer dan 150 boeken bevat bestsellers als ‘De wraak van ridder Piepus’, ‘Nelle, de heks van Cruysem’, ‘De beha-boomhut’, ‘De zusjes Kriegel’, de ‘Blinker’-verhalen, ‘De Katten van Kruisem’, ‘Het grote Boeboeksgroeiboek’ en ‘Spikkel en Spekkie’. Zijn boeken mochten al meerdere bijzondere prijzen ontvangen. 

          
  












    

  


  
  
      

      Offerte aanvragen?"
771;Marc Herremans;Speaker;Male;Dutch, English;https://readmylips.be/sites/default/files/speakers/Marc%20Herremans%20%284%29.jpg;"Marc Herremans as a speaker on your event? Contact the speakers&#039; office Read My Lips for more information!";English;"Current affairs, Science, Society &amp; Diversity, Philosophy, Religion and Spirituality, Entertainment, Sport, Management, Leadership and Senior Management, Enterprise, Strategy, HR &amp; Wellbeing, Corporate Culture, Work/Life Balance";;Yes;"Who is Marc Herremans?
Marc Herremans is one of Belgium’s best-known triathletes. Before his sports career, he was a construction worker, paratrooper and volunteer fireman. In all this, he had experiences which he still considers to be his biggest life lessons.
After twice finishing in 8th place in the World Championships full-distance triathlon, he finished sixth in the Hawaii Ironman (best newcomer). He suffered a fall in 2002 while training on his bike. As a result, Marc was left completely paralysed from his chest to his legs. He carried on with his top sports career and finished in 3rd, 3rd, 2nd and 1st place as a wheelchair athlete one year later at the Hawaii Ironman. In 2007, he was the first wheelchair athlete who was able to complete the demanding Crocodile Trophy in Australia. He was knighted by the King, was Sports Personality of the Year in 2002 and Triathlete of the Year in 2006.
Marc set up the To Walk Again Foundation in 2003, supporting disabled people in sport and rehabilitation. Finally, he began in 2008 to train athletes, resulting in numerous national, European and world titles since then. Over the years, his most cherished dreams came true: the birth of his three children in 2012, 2016 and 2018.
 "
771;Marc Herremans;Speaker;Male;Dutch, English;https://readmylips.be/sites/default/files/speakers/Marc%20Herremans%20%284%29.jpg;Marc Herremans als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips voor meer informatie.;Dutch;"De wereld vandaag, Wetenschap, Samenleving &amp; diversiteit, Filosofie, religie &amp; spiritualiteit, Entertainment, Sport, Management, Leiderschap &amp; topmanagers, Ondernemen, Strategie, HR &amp; wellbeing, Bedrijfscultuur, Balans werk/leven";;Yes;"Wie is Marc Herremans?
Marc Herremans is één van de bekendste triatleten van België. Vóór zijn sportloopbaan was hij actief als bouwvakker, paracommando en vrijwillig brandweerman. Hierbij deed hij ervaringen op die hij tot op de dag van vandaag nog steeds beschouwt als zijn grootste levensschool.
Na tweemaal een achtste plaats op het WK volledige afstand triatlon, werd Marc zesde in de Ironman van Hawaii (beste nieuwkomer). In 2002 viel hij tijdens een training met zijn fiets. Hierdoor raakte Marc volledig verlamd van borst tot benen. Hij ging door met zijn topsportcarrière en kwam één jaar later als rolstoelatleet terug op de Ironman Hawaii met een 3e, 3e, 2e en 1e plaats als resultaat. In 2007 was hij de eerste rolstoelatleet die de loodzware Crocodile Trophy in Australië kon finishen. Vervolgens werd hij geridderd door de Koning, Sportpersoonlijkheid van het Jaar 2002 en Triathlete off the Year 2006.
Marc richtte in 2003 de organisatie To Walk Again Foundation op, waar hij andersvalide mensen steunt bij sport en revalidatie.  Tot slot begon hij in 2008 met het trainen van atleten, met als resultaat doorheen de jaren tal van nationale titels, Europese titel en Wereldtitels. Doorheen de jaren kwamen zijn drie mooiste dromen uit: de geboorte van zijn drie kinderen in 2012, 2016 en 2018.
 "
322;Marc Luyckx;Speaker;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Luyckx_Marc_200124_1.jpg;Who is Marc Luyckx?;English;"Current affairs, Politics &amp; Government, Economics, Technology &amp; innovation, Innovation &amp; Trends, Creativity";;No;"Who is Marc Luyckx?
Marc is already on his third life. He was initially a priest, became a political thinker for the Futurology team at the European Commission and then a founder of new e-management schools. He speaks a whole range of languages. He specialises in many fields, including the transition to a new immaterial economy in which humans play a central role. Three forces: spiritual, political and economic, which are all strongly connected. The ultimate goal: to achieve enlightenment.
Marc is one of the leading futurologists on the planet. He hopes to find a sense of purpose for this new world.  And to top things off, it is worth mentioning that he is an exceptional speaker. You will not quickly forget this cheerful man with his mischievous tone. Prepare to be inspired!"
322;Marc Luyckx;Speaker;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Luyckx_Marc_200124_1.jpg;Wie is Marc Luyckx?;Dutch;"De wereld vandaag, Politiek &amp; overheid, Economie, Technologie &amp; innovatie, Innovatie &amp; trends, Creativiteit";;No;"Wie is Marc Luyckx?
Marc is al aan zijn derde leven toe. Eerst was hij priester, daarna politiek denker binnen de Cel van Toekomstleer van de Europese Commissie en daarna schepper van nieuwe e-managementscholen. Hij praat een hele resem talen. Op zijn palmares staan duizenden geschriften waaronder een over de overgang naar een nieuwe immateriële economie waarin de mens een centrale rol speelt. Drie krachten: spirituele, politieke en economische, die uiteindelijk sterk met elkaar verbonden zijn. Zijn ultieme doel: de wijsheid bereiken.
Met Marc hebben we een van de grootste futurologen ter wereld in ons midden. Hij verlangt ernaar om een zin voor deze nieuwe wereld te vinden. En om het allemaal mooi af te maken, moet gezegd worden dat hij een buitengewoon spreker is. Je zult deze vrolijke man met zijn schalkse toon niet snel vergeten. Laat je inspireren!"
738;Marc Noppen;Speaker, Moderator;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Marc%20Noppen%20%282%29.jpg;"Marc Noppen as a speaker or moderator on your event? Contact speakers&#039; office Read My Lips for more information.";English;"Current affairs, Science, Management, Leadership and Senior Management, Enterprise, Strategy, CSR (Corporate Social Responsibility), HR &amp; Wellbeing, Corporate Culture, Technology &amp; innovation, Innovation &amp; Trends, ICT &amp; Technology, Creativity";Non-profit;Yes;"Who is Marc Noppen?
Marc Noppen is a lung specialist and Professor at VUB. He graduated in Pharmo-economics (University of Antwerp) and Strategic Management and Governance (INSEAD). Lectures also at the Vlerick Business School. 20 years of clinical-academic experience combined with 15 years as CEO of the large university hospital UZ Brussels.
Special interests in (link between) medicine and (hospital) management and healthcare in general, strategic management, ICT and innovation, and sustainable enterprise. Also concerned with efficient management both during ‘peace time’ and during crises as head of a Flemish medical and university institution in the Brussels-Capital Region, financed by both Federal and Flemish money…. thus becoming a proponent of efficient and effective management. Finally, likes to reflect on medicine and hospitals of the future, art and medicine, and the patient experience.
 "
738;Marc Noppen;Speaker, Moderator;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Marc%20Noppen%20%282%29.jpg;Marc Noppen comme orateur ou modérateur à votre évènement ? Contactez Read My Lips, notre bureau d’orateurs spécialisés !;French;Le monde actuel, Sciences, Management, Leadership et top managers, Entreprendre, Stratégie, RSE (responsabilité sociétale des entreprises), RH et bien-être, Culture d’entreprise, Technologie et innovation, Innovation et tendances, TIC et technologie, Créativité;Non-profit;Yes;"Qui est Marc Noppen ?
Marc Noppen est pneumologue (MD) et professeur (PhD) à la VUB. Il est titulaire d’un diplôme en pharmacoéconomie (UA) et en gestion stratégique et gouvernance (INSEAD). Il enseigne aussi à la Vlerick Business School et a 20 ans d’expérience en clinique universitaire, combinés à 15 ans en tant que CEO d’un grand hôpital universitaire, l’UZ Brussel.
Il a un intérêt particulier pour (le lien entre) la médecine et la gestion (hospitalière) et pour les soins de santé en général, la gestion stratégique, les TIC et l’innovation, ainsi que pour l’entrepreneuriat durable. Il veille à une gestion efficace, en « temps de paix » et en temps de crise, en tant que responsable d’une institution médicale et universitaire flamande située en Région de Bruxelles-Capitale et financée par des fonds tant fédéraux que flamands. Il est de ce fait (devenu) partisan d’une gestion efficace et efficiente. Enfin, il aime réfléchir à la médecine et à l’hôpital de demain, à l’art et la médecine, ainsi qu’à l’expérience du patient.
 "
738;Marc Noppen;Speaker, Moderator;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Marc%20Noppen%20%282%29.jpg;Marc Noppen als spreker of moderator op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips voor meer informatie.;Dutch;"De wereld vandaag, Wetenschap, Management, Leiderschap &amp; topmanagers, Ondernemen, Strategie, MVO (Maatschappelijk verantwoord ondernemen), HR &amp; wellbeing, Bedrijfscultuur, Technologie &amp; innovatie, Innovatie &amp; trends, ICT &amp; technologie, Creativiteit";Non-profit;Yes;"Wie is Marc Noppen?
Marc Noppen is longarts (MD) en professor (PhD) aan de VUB. Hij behaalde een diploma in Farmaco-economie (UA) en Strategisch Management en Governance (INSEAD). Hij doceert ook aan Vlerick business school. Marc Noppen heeft 20 jaar klinisch-academische ervaring, gecombineerd met 15 jaar CEO-schap van een groot universitair ziekenhuis UZ Brussel.
Bijzondere interesses in (de link tussen) geneeskunde en (ziekenhuis)management en in gezondheidszorg in het algemeen, in strategisch management, in ICT en innovatie, en in duurzaam ondernemen. Daarnaast is hij bezorgd over efficiënt bestuur, in “vredestijd” en tijdens crisissen, als verantwoordelijke van een Vlaamse medische en universitaire instelling die gelegen is in het Brussels Hoofdstedelijk Gewest en gefinancierd wordt met zowel Federaal als Vlaams geld… Daardoor is hij voorstander (geworden) van efficiënt en doelmatig bestuur. Tot slot denkt hij graag na over geneeskunde en ziekenhuizen van de toekomst, kunst en geneeskunde, en patient experience.
 "
